,Unnamed: 0,id_number,fiscal_year,department_name,vendor_name,transaction_date,dollar_amount,authority,btrc,government_activity,fund_group_name,fund_type,fund_name,fund,account_name,account_code,transaction_id,expenditure_type,fiscal_month_number,fiscal_year_month,fiscal_year_quarter,calendar_month_number,calendar_month_year,calendar_month,data_source,authority_name,department_number,vendor_id,zip,payment_method,payment_status,inv_num,inv_date,inv_line,inv_dist_line,po_num,description,detailed_item_description,procurement_organization,supplier_city,supplier_country,site_location,currency,value_of_spend,vendor_num,program,invoice_due_date,invoice_discount_due_date,discount,po_date,po_line_number,buyer_name,bu_name,sales_tax_percent,sales_tax,item_code,item_code_name,unit_price,quantity,receiver_id,settlement_judgment,authority_link
2553,308559.0,6475544,2020,GENERAL SERVICES,V T P INC,2020-02-10T00:00:00.000,10038.04,,25395.0,GENERAL GOVERNMENT,GOVERNMENTAL,GENERAL FUND,GENERAL FUND (GENERAL BUDGET),100,CONSTRUCTION MATERIALS,003180,AD26200000057103,SUPPLIES & OTHER SERVICES,8,2020-08 (FEB),2020-03,2,"FEBRUARY,2020",FEBRUARY,FMS,,40.0,000025620,90222,CHECK,PAID,IN40200000098454,2020-02-03T00:00:00.000,1,15,CPO40200000456462,,"LABOR, CUSTOM PREP. OF FLOOR, OVERTIME",CITY,COMPTON,US,LOS ANGELES,USD,10139.43,000025620-V T P INC,GENERAL SERVICES PROCUREMENT,2020-02-14T00:00:00.000,2020-02-14T00:00:00.000,101.39,2020-01-22T00:00:00.000,1.0,70153.0,CITY,0.0,0.0,721027.0,FLOORING SERVICE,66.27080000000001,153.0,200000084881,,
2554,319599.0,6464920,2020,NON-DEPARTMENTAL - CAPITAL IMPROVEMENT EXPENSE PROGRAM,V T P INC,2020-02-03T00:00:00.000,47.12,,25395.0,GENERAL GOVERNMENT,GOVERNMENTAL,GENERAL FUND,GENERAL FUND (GENERAL BUDGET),100,CC SAFETY CARPET REPLACE,00R669,AD26200000055325,IMPROVEMENTS OTHER THAN BUILDINGS,8,2020-08 (FEB),2020-03,2,"FEBRUARY,2020",FEBRUARY,FMS,,54.0,000025620,90222,CHECK,PAID,IN40200000087811,2020-01-13T00:00:00.000,14,14,CPO40200000438204,"CITY HALL SOUTH- RM 501 CUSTODIAL ADMIN, FLOOR REPAIR, VTP I","FEE, CA CARPET STEWARSHIP PROGRAM, (PER CALIFORNIA AB2398)",CITY,COMPTON,US,LOS ANGELES,USD,47.6,000025620-V T P INC,GENERAL SERVICES PROCUREMENT,2020-02-07T00:00:00.000,2020-02-07T00:00:00.000,0.48,2019-11-12T00:00:00.000,32.0,87008.0,CITY,0.0,0.0,76122408.0,STATE COUNTY LOCAL WASTE OR RECYCLE FEE,0.35000000000000003,136.0,200000072642,,
2555,319600.0,6464919,2020,NON-DEPARTMENTAL - CAPITAL IMPROVEMENT EXPENSE PROGRAM,V T P INC,2020-02-10T00:00:00.000,30.15,,25395.0,GENERAL GOVERNMENT,GOVERNMENTAL,GENERAL FUND,GENERAL FUND (GENERAL BUDGET),100,CC SAFETY CARPET REPLACE,00R669,AD26200000057103,IMPROVEMENTS OTHER THAN BUILDINGS,8,2020-08 (FEB),2020-03,2,"FEBRUARY,2020",FEBRUARY,FMS,,54.0,000025620,90222,CHECK,PAID,IN40200000091698,2020-01-21T00:00:00.000,12,12,CPO40200000438253,"CITY HALL SOUTH- RM 502 CUSTODIAL ADMIN, FLOOR REPAIR, VTP I","FEE, CA CARPET STEWARSHIP PROGRAM, (PER CALIFORNIA AB2398)",CITY,COMPTON,US,LOS ANGELES,USD,30.45,000025620-V T P INC,GENERAL SERVICES PROCUREMENT,2020-02-14T00:00:00.000,2020-02-14T00:00:00.000,0.3,2019-11-12T00:00:00.000,32.0,87008.0,CITY,0.0,0.0,76122408.0,STATE COUNTY LOCAL WASTE OR RECYCLE FEE,0.35000000000000003,87.0,200000079837,,
2556,322011.0,6462103,2020,GENERAL SERVICES,RELIABLE MONITORING SERVICES,2020-02-11T00:00:00.000,3947.25,,2369695.0,GENERAL GOVERNMENT,GOVERNMENTAL,GENERAL FUND,GENERAL FUND (GENERAL BUDGET),100,CONTRACTUAL SERVICES,003040,AD26200000057671,SUPPLIES & OTHER SERVICES,8,2020-08 (FEB),2020-03,2,"FEBRUARY,2020",FEBRUARY,FMS,,40.0,000044462,90755,CHECK,PAID,IN40200000098246,2020-01-14T00:00:00.000,1,3,CPO40200000414734,,"LABOR: TECHNICIAN, UNSCHEDULED, REGULAR TIME, MON TO FRI",CITY,SIGNAL HILL,US,LOS ANGELES,USD,3947.25,000044462-RELIABLE MONITORING SERVICES,GENERAL SERVICES PROCUREMENT,2020-02-13T00:00:00.000,2020-02-13T00:00:00.000,0.0,2019-08-20T00:00:00.000,6.0,55868.0,CITY,0.0,0.0,94101801.0,LABOR OR GENERAL WORKERS TRADE UNIONS,63.75,61.9177,200000071468,,
2557,322014.0,6462100,2020,GENERAL SERVICES,RELIABLE MONITORING SERVICES,2020-02-11T00:00:00.000,4781.42,,2369695.0,GENERAL GOVERNMENT,GOVERNMENTAL,GENERAL FUND,GENERAL FUND (GENERAL BUDGET),100,CONTRACTUAL SERVICES,003040,AD26200000057671,SUPPLIES & OTHER SERVICES,8,2020-08 (FEB),2020-03,2,"FEBRUARY,2020",FEBRUARY,FMS,,40.0,000044462,90755,CHECK,PAID,IN40200000098241,2020-01-14T00:00:00.000,1,2,CPO40200000415648,,"LABOR: TECHNICIAN, UNSCHEDULED, REGULAR TIME, MON TO FRI",CITY,SIGNAL HILL,US,LOS ANGELES,USD,4781.42,000044462-RELIABLE MONITORING SERVICES,GENERAL SERVICES PROCUREMENT,2020-02-13T00:00:00.000,2020-02-13T00:00:00.000,0.0,2019-08-22T00:00:00.000,6.0,55868.0,CITY,0.0,0.0,94101801.0,LABOR OR GENERAL WORKERS TRADE UNIONS,63.75,75.0026,200000071433,,
2558,322015.0,6462099,2020,GENERAL SERVICES,RELIABLE MONITORING SERVICES,2020-02-11T00:00:00.000,2969.0,,2369695.0,GENERAL GOVERNMENT,GOVERNMENTAL,GENERAL FUND,GENERAL FUND (GENERAL BUDGET),100,CONTRACTUAL SERVICES,003040,AD26200000057671,SUPPLIES & OTHER SERVICES,8,2020-08 (FEB),2020-03,2,"FEBRUARY,2020",FEBRUARY,FMS,,40.0,000044462,90755,CHECK,PAID,IN40200000098237,2020-01-14T00:00:00.000,1,1,CPO40200000415660,,"LABOR: TECHNICIAN, UNSCHEDULED, REGULAR TIME, MON TO FRI",CITY,SIGNAL HILL,US,LOS ANGELES,USD,2969.0,000044462-RELIABLE MONITORING SERVICES,GENERAL SERVICES PROCUREMENT,2020-02-13T00:00:00.000,2020-02-13T00:00:00.000,0.0,2019-08-22T00:00:00.000,6.0,55868.0,CITY,0.0,0.0,94101801.0,LABOR OR GENERAL WORKERS TRADE UNIONS,63.75,46.57250000000001,200000071409,,
2559,322016.0,6462098,2020,GENERAL SERVICES,RELIABLE MONITORING SERVICES,2020-02-11T00:00:00.000,3695.5,,2369695.0,GENERAL GOVERNMENT,GOVERNMENTAL,GENERAL FUND,GENERAL FUND (GENERAL BUDGET),100,CONTRACTUAL SERVICES,003040,AD26200000057671,SUPPLIES & OTHER SERVICES,8,2020-08 (FEB),2020-03,2,"FEBRUARY,2020",FEBRUARY,FMS,,40.0,000044462,90755,CHECK,PAID,IN40200000098255,2020-01-14T00:00:00.000,1,5,CPO40200000416055,,"LABOR: TECHNICIAN, UNSCHEDULED, REGULAR TIME, MON TO FRI",CITY,SIGNAL HILL,US,LOS ANGELES,USD,3695.5,000044462-RELIABLE MONITORING SERVICES,GENERAL SERVICES PROCUREMENT,2020-02-13T00:00:00.000,2020-02-13T00:00:00.000,0.0,2019-08-26T00:00:00.000,6.0,55868.0,CITY,0.0,0.0,94101801.0,LABOR OR GENERAL WORKERS TRADE UNIONS,63.75,57.9686,200000071490,,
2560,322017.0,6462097,2020,GENERAL SERVICES,RELIABLE MONITORING SERVICES,2020-02-11T00:00:00.000,3147.67,,2369695.0,GENERAL GOVERNMENT,GOVERNMENTAL,GENERAL FUND,GENERAL FUND (GENERAL BUDGET),100,CONTRACTUAL SERVICES,003040,AD26200000057671,SUPPLIES & OTHER SERVICES,8,2020-08 (FEB),2020-03,2,"FEBRUARY,2020",FEBRUARY,FMS,,40.0,000044462,90755,CHECK,PAID,IN40200000098275,2020-01-14T00:00:00.000,1,8,CPO40200000416060,,"LABOR: TECHNICIAN, UNSCHEDULED, REGULAR TIME, MON TO FRI",CITY,SIGNAL HILL,US,LOS ANGELES,USD,3147.67,000044462-RELIABLE MONITORING SERVICES,GENERAL SERVICES PROCUREMENT,2020-02-13T00:00:00.000,2020-02-13T00:00:00.000,0.0,2019-08-26T00:00:00.000,6.0,55868.0,CITY,0.0,0.0,94101801.0,LABOR OR GENERAL WORKERS TRADE UNIONS,63.75,49.3752,200000071451,,
2561,322018.0,6462096,2020,GENERAL SERVICES,RELIABLE MONITORING SERVICES,2020-02-11T00:00:00.000,3812.67,,2369695.0,GENERAL GOVERNMENT,GOVERNMENTAL,GENERAL FUND,GENERAL FUND (GENERAL BUDGET),100,CONTRACTUAL SERVICES,003040,AD26200000057671,SUPPLIES & OTHER SERVICES,8,2020-08 (FEB),2020-03,2,"FEBRUARY,2020",FEBRUARY,FMS,,40.0,000044462,90755,CHECK,PAID,IN40200000098268,2020-01-14T00:00:00.000,1,7,CPO40200000416061,,"LABOR: TECHNICIAN, UNSCHEDULED, REGULAR TIME, MON TO FRI",CITY,SIGNAL HILL,US,LOS ANGELES,USD,3812.67,000044462-RELIABLE MONITORING SERVICES,GENERAL SERVICES PROCUREMENT,2020-02-13T00:00:00.000,2020-02-13T00:00:00.000,0.0,2019-08-26T00:00:00.000,6.0,55868.0,CITY,0.0,0.0,94101801.0,LABOR OR GENERAL WORKERS TRADE UNIONS,63.75,59.8066,200000071419,,
2562,322019.0,6462095,2020,GENERAL SERVICES,RELIABLE MONITORING SERVICES,2020-02-11T00:00:00.000,3251.0,,2369695.0,GENERAL GOVERNMENT,GOVERNMENTAL,GENERAL FUND,GENERAL FUND (GENERAL BUDGET),100,CONTRACTUAL SERVICES,003040,AD26200000057671,SUPPLIES & OTHER SERVICES,8,2020-08 (FEB),2020-03,2,"FEBRUARY,2020",FEBRUARY,FMS,,40.0,000044462,90755,CHECK,PAID,IN40200000098253,2020-01-14T00:00:00.000,1,4,CPO40200000416135,,"LABOR: TECHNICIAN, UNSCHEDULED, REGULAR TIME, MON TO FRI",CITY,SIGNAL HILL,US,LOS ANGELES,USD,3251.0,000044462-RELIABLE MONITORING SERVICES,GENERAL SERVICES PROCUREMENT,2020-02-13T00:00:00.000,2020-02-13T00:00:00.000,0.0,2019-08-26T00:00:00.000,6.0,55868.0,CITY,0.0,0.0,94101801.0,LABOR OR GENERAL WORKERS TRADE UNIONS,63.75,50.99610000000001,200000071402,,
2563,322192.0,6461902,2020,GENERAL SERVICES,RELIABLE MONITORING SERVICES,2020-02-11T00:00:00.000,7378.5,,2369695.0,GENERAL GOVERNMENT,GOVERNMENTAL,GENERAL FUND,GENERAL FUND (GENERAL BUDGET),100,"MAINTENANCE MATERIALS, SUPPLIES & SERVICES",003160,AD26200000057671,SUPPLIES & OTHER SERVICES,8,2020-08 (FEB),2020-03,2,"FEBRUARY,2020",FEBRUARY,FMS,,40.0,000044462,90755,CHECK,PAID,IN40200000098264,2020-01-14T00:00:00.000,1,6,CPO40200000432508,,"LABOR: TECHNICIAN, UNSCHEDULED, REGULAR TIME, MON TO FRI",CITY,SIGNAL HILL,US,LOS ANGELES,USD,7378.5,000044462-RELIABLE MONITORING SERVICES,GENERAL SERVICES PROCUREMENT,2020-02-13T00:00:00.000,2020-02-13T00:00:00.000,0.0,2019-10-23T00:00:00.000,6.0,55868.0,CITY,0.0,0.0,94101801.0,LABOR OR GENERAL WORKERS TRADE UNIONS,63.75,115.7412,200000071414,,
2564,328074.0,6456106,2020,RECREATION AND PARKS,MARIPOSA LANDSCAPES INC,2020-02-03T00:00:00.000,1749.15,,705705.0,CULTURAL AND RECREATIONAL SERVICES,GOVERNMENTAL,SPECIAL REVENUE,RECREATION AND PARKS,302,CONTRACTUAL SERVICES,003040,AD26200000055462,SUPPLIES & OTHER SERVICES,8,2020-08 (FEB),2020-03,2,"FEBRUARY,2020",FEBRUARY,FMS,,88.0,100035554,91702,CHECK,PAID,PRC8820302886589,2020-01-08T00:00:00.000,1,1,SC88CO20003657K,MARIPOSA LANDSCAPES INC - FY 2020,ANIMAL CARE SERVICES - WEST VALLEY ACC ANNUAL LANDSCAPE MAINTENANCE NTP 7/1/19. PP#5,,,,,USD,,100035554-MARIPOSA LANDSCAPES INC,RECREATION AND PARKS,,,0.0,2019-10-30T00:00:00.000,1.0,,CITY,0.0,0.0,,,0.0,0.0,,,
2565,328099.0,6456081,2020,NON_DEPARTMENTAL,BALI CONSTRUCTION INC,2020-02-21T00:00:00.000,11884.36,,712086.0,GENERAL GOVERNMENT,PROPRIETARY,ENTERPRISE,SEWER OPERATIONS & MAINTENANCE,760,SANITATION-PROJECT RELATED,50RP82,EFT26200000008395,SUPPLIES & OTHER SERVICES,8,2020-08 (FEB),2020-03,2,"FEBRUARY,2020",FEBRUARY,FMS,,50.0,100002748,91733,EFT,PAID,PRC50207605S2666,2020-02-07T00:00:00.000,1,2,SC50CO18130416K,"S-1344, SWC05260-R2, INC.$65K","PMT#3, ESR- SAN FERNANDO MISSION BLVD(14600 W. BLOCK), SWC05505",,,,,USD,,100002748-BALI CONSTRUCTION INC,SEWER OPERATIONS & MAINTENANCE,,,0.0,2020-02-21T00:00:00.000,56.0,,CITY,0.0,0.0,,,0.0,0.0,,,
2566,328138.0,6456042,2020,NON_DEPARTMENTAL,ATLAS UNDERGROUND INC,2020-02-21T00:00:00.000,19935.29,,20329.0,GENERAL GOVERNMENT,PROPRIETARY,ENTERPRISE,SEWER OPERATIONS & MAINTENANCE,760,SANITATION-PROJECT RELATED,50SP82,AD26200000060077,SUPPLIES & OTHER SERVICES,8,2020-08 (FEB),2020-03,2,"FEBRUARY,2020",FEBRUARY,FMS,,50.0,100004237,91766,CHECK,PAID,PRC50207605S2678,2019-10-29T00:00:00.000,1,1,SC50CO18130430K,"S-1367 ENC $36K ADD CL58


S-1368 ENC $60K ADD CL59","PMT#2, ESR-MLK BLVD. R/W (4100/4300 BLOCK), SWC05221",,,,,USD,,100004237-ATLAS UNDERGROUND INC,SEWER OPERATIONS & MAINTENANCE,,,0.0,2020-02-26T00:00:00.000,41.0,,CITY,0.0,0.0,,,0.0,0.0,,,
2567,328139.0,6456041,2020,NON_DEPARTMENTAL,ATLAS UNDERGROUND INC,2020-02-21T00:00:00.000,4566.02,,20329.0,GENERAL GOVERNMENT,PROPRIETARY,ENTERPRISE,SEWER OPERATIONS & MAINTENANCE,760,SANITATION-PROJECT RELATED,50RP82,AD26200000060077,SUPPLIES & OTHER SERVICES,8,2020-08 (FEB),2020-03,2,"FEBRUARY,2020",FEBRUARY,FMS,,50.0,100004237,91766,CHECK,PAID,PRC50207605S2678,2019-10-29T00:00:00.000,1,2,SC50CO18130430K,"S-1367 ENC $36K ADD CL58


S-1368 ENC $60K ADD CL59","PMT#2, ESR-MLK BLVD. R/W (4100/4300 BLOCK), SWC05221",,,,,USD,,100004237-ATLAS UNDERGROUND INC,SEWER OPERATIONS & MAINTENANCE,,,0.0,2020-02-26T00:00:00.000,41.0,,CITY,0.0,0.0,,,0.0,0.0,,,
2568,328164.0,6456016,2020,RECREATION AND PARKS,MARIPOSA LANDSCAPES INC,2020-02-03T00:00:00.000,7452.94,,705705.0,CULTURAL AND RECREATIONAL SERVICES,GOVERNMENTAL,SPECIAL REVENUE,RECREATION AND PARKS,302,CONTRACTUAL SERVICES,003040,AD26200000055462,SUPPLIES & OTHER SERVICES,8,2020-08 (FEB),2020-03,2,"FEBRUARY,2020",FEBRUARY,FMS,,88.0,100035554,91702,CHECK,PAID,PRC8820302886589,2020-01-08T00:00:00.000,1,3,SC88CO20003657K,MARIPOSA LANDSCAPES INC - FY 2020,LAPD - AHMANSON TRAINING CENTER -ANNUAL LANDSCAPE MAINTENANCE NTP 7/1/19. PP#5,,,,,USD,,100035554-MARIPOSA LANDSCAPES INC,RECREATION AND PARKS,,,0.0,2019-10-30T00:00:00.000,3.0,,CITY,0.0,0.0,,,0.0,0.0,,,
2569,328267.0,6456252,2020,TRANSPORTATION,SELECT ELECTRIC INC,2020-02-06T00:00:00.000,348375.54,,2486069.0,"TRANSPORTATION, COMMERCE AND ENTERPRISE",GOVERNMENTAL,SPECIAL REVENUE,TRANSPORTATION GRANTS FUND,655,INTELLIGENT TRANSPORTATION SYSTEM (ITS) COMMUNICATION SYSTEM,94LT15,AD26200000056357,IMPROVEMENTS OTHER THAN BUILDINGS,8,2020-08 (FEB),2020-03,2,"FEBRUARY,2020",FEBRUARY,FMS,,94.0,VC0000010899,92081,CHECK,PAID,PRC942065594Q111,2020-01-22T00:00:00.000,1,1,SC94MSACO19132588K,"TO ENCUMBER $59,677.48 ON CL 1, AL 1  FUND 655/94LT15",C-132588 PP#11 94LT15,,,,,USD,,VC0000010899-SELECT ELECTRIC INC,TRAFFIC SIGNALS AND SYSTEMS,,,0.0,2020-01-23T00:00:00.000,1.0,,CITY,0.0,0.0,,,0.0,0.0,,,
2570,328290.0,6456229,2020,NON_DEPARTMENTAL,COLEMAN CONSTRUCTION INC,2020-02-25T00:00:00.000,28855.33,,111142.0,GENERAL GOVERNMENT,GOVERNMENTAL,SPECIAL REVENUE,ROAD MAINTENANCE AND REHABILITATION PROGRAM SPECIAL FUND,59V,SIDEWALK REPAIR - ACCESS REQUEST ACCELERATION,50SKGY,AD26200000061068,SUPPLIES & OTHER SERVICES,8,2020-08 (FEB),2020-03,2,"FEBRUARY,2020",FEBRUARY,FMS,,50.0,100037737,90062,CHECK,PAID,PRC502059V500047,2020-02-18T00:00:00.000,1,1,SC50CO20128485K,COLEMAN CONSTRUCTION - CO128485,COLEMAN CONSTRUCTION - CO128485 E1908591 PR#2,,,,,USD,,100037737-COLEMAN CONSTRUCTION INC,ROAD MAINTENANCE AND REHABILITATION PROGRAM SPECIAL FUND,,,0.0,2020-01-24T00:00:00.000,1.0,,CITY,0.0,0.0,,,0.0,0.0,,,
2571,328330.0,6456189,2020,NON_DEPARTMENTAL,SELECT ELECTRIC INC,2020-02-26T00:00:00.000,59520.35,,2486069.0,GENERAL GOVERNMENT,GOVERNMENTAL,SPECIAL REVENUE,MICLA 2017 STREETLIGHTS CONSTRUCTION FUND,26Y,ST LTG CONDUIT ONLY UNIT 4,50RLCC,AD26200000061540,IMPROVEMENTS OTHER THAN BUILDINGS,8,2020-08 (FEB),2020-03,2,"FEBRUARY,2020",FEBRUARY,FMS,,50.0,VC0000010899,92081,CHECK,PAID,PRC502026Y500014,2020-02-18T00:00:00.000,1,1,SC50CO20133246K,SELECT ELECTRIC FOR ST LIGHTING CONDUIT UNIT 4 - HV CONV,C133246 STREET LIGHTING CONDUIT ONLY PROJ UNIT 4- PP#6,,,,,USD,,VC0000010899-SELECT ELECTRIC INC,MICLA 2017 STREETLIGHTS CONSTRUCTION FUND,,,0.0,2019-10-18T00:00:00.000,1.0,,CITY,0.0,0.0,,,0.0,0.0,,,
2572,328555.0,6455961,2020,RECREATION AND PARKS,MARIPOSA LANDSCAPES INC,2020-02-13T00:00:00.000,1315.6,,705705.0,CULTURAL AND RECREATIONAL SERVICES,GOVERNMENTAL,SPECIAL REVENUE,RECREATION AND PARKS,302,CONTRACTUAL SERVICES,003040,AD26200000058496,SUPPLIES & OTHER SERVICES,8,2020-08 (FEB),2020-03,2,"FEBRUARY,2020",FEBRUARY,FMS,,88.0,100035554,91702,CHECK,PAID,PRC882030288A505,2020-01-21T00:00:00.000,1,1,SC88CO20003657K,MARIPOSA LANDSCAPES INC - FY 2020,GSD - 7TH STREET CONSOLIDATED -ANNUAL LANDSCAPE MAINTENANCE NTP 7/1/19 PP#6,,,,,USD,,100035554-MARIPOSA LANDSCAPES INC,RECREATION AND PARKS,,,0.0,2019-10-30T00:00:00.000,2.0,,CITY,0.0,0.0,,,0.0,0.0,,,
2573,328556.0,6455960,2020,RECREATION AND PARKS,MARIPOSA LANDSCAPES INC,2020-02-03T00:00:00.000,1315.6,,705705.0,CULTURAL AND RECREATIONAL SERVICES,GOVERNMENTAL,SPECIAL REVENUE,RECREATION AND PARKS,302,CONTRACTUAL SERVICES,003040,AD26200000055462,SUPPLIES & OTHER SERVICES,8,2020-08 (FEB),2020-03,2,"FEBRUARY,2020",FEBRUARY,FMS,,88.0,100035554,91702,CHECK,PAID,PRC8820302886589,2020-01-08T00:00:00.000,1,2,SC88CO20003657K,MARIPOSA LANDSCAPES INC - FY 2020,GSD - 7TH STREET CONSOLIDATED -ANNUAL LANDSCAPE MAINTENANCE NTP 7/1/19. PP#5,,,,,USD,,100035554-MARIPOSA LANDSCAPES INC,RECREATION AND PARKS,,,0.0,2019-10-30T00:00:00.000,2.0,,CITY,0.0,0.0,,,0.0,0.0,,,
2574,328560.0,6455956,2020,NON_DEPARTMENTAL,BALI CONSTRUCTION INC,2020-02-21T00:00:00.000,6331.86,,712086.0,GENERAL GOVERNMENT,PROPRIETARY,ENTERPRISE,SEWER OPERATIONS & MAINTENANCE,760,SANITATION-PROJECT RELATED,50SP82,EFT26200000008395,SUPPLIES & OTHER SERVICES,8,2020-08 (FEB),2020-03,2,"FEBRUARY,2020",FEBRUARY,FMS,,50.0,100002748,91733,EFT,PAID,PRC50207605S2666,2020-02-07T00:00:00.000,1,1,SC50CO18130416K,"S-1344, SWC05260-R2, INC.$65K","PMT#3, ESR- LIMA STREET (4300)- SCMO, SWC05340",,,,,USD,,100002748-BALI CONSTRUCTION INC,SEWER OPERATIONS & MAINTENANCE,,,0.0,2020-02-21T00:00:00.000,45.0,,CITY,0.0,0.0,,,0.0,0.0,,,
2575,328567.0,6455949,2020,NON_DEPARTMENTAL,CARBON ACTIVATED CORP,2020-02-11T00:00:00.000,1235003.15,,887745.0,GENERAL GOVERNMENT,PROPRIETARY,ENTERPRISE,"WSSRB CONSTRUCTION FUND, SERIES 2018-A (GREEN BONDS)",75R,HWRP IPS ODOR CONTROL IMPROVEMENTS,50SDX7,AD26200000057500,IMPROVEMENTS OTHER THAN BUILDINGS,8,2020-08 (FEB),2020-03,2,"FEBRUARY,2020",FEBRUARY,FMS,,50.0,VC0000021662,90220,CHECK,PAID,PRC502075R5S2551,2020-01-30T00:00:00.000,1,1,SC50CO19131374K,"S-302, ADD AL#3, ENC $3,311,000.00","PYMT#14, SZH11859",,,,,USD,,VC0000021662-CARBON ACTIVATED CORP,"WSSRB CONSTRUCTION FUND, SERIES 2018-A (GREEN BONDS)",,,0.0,2019-08-23T00:00:00.000,1.0,,CITY,0.0,0.0,,,0.0,0.0,,,
2576,328603.0,6455913,2020,NON_DEPARTMENTAL,SELECT ELECTRIC INC,2020-02-26T00:00:00.000,191586.5,,2486069.0,GENERAL GOVERNMENT,GOVERNMENTAL,SPECIAL REVENUE,MICLA 2017 STREETLIGHTS CONSTRUCTION FUND,26Y,ST LTG CONDUIT ONLY UNIT 5,50RLCE,AD26200000061540,IMPROVEMENTS OTHER THAN BUILDINGS,8,2020-08 (FEB),2020-03,2,"FEBRUARY,2020",FEBRUARY,FMS,,50.0,VC0000010899,92081,CHECK,PAID,PRC502026Y500015,2020-02-18T00:00:00.000,1,2,SC50CO20133247K,ENC CO133247K/L1949444-STREET LIGHTING CONDUIT ONLY UNIT 5,CO133247 - STREET LIGHTING CONDUIT ONLY UNIT 5 - PR#3,,,,,USD,,VC0000010899-SELECT ELECTRIC INC,MICLA 2017 STREETLIGHTS CONSTRUCTION FUND,,,0.0,2019-11-20T00:00:00.000,1.0,,CITY,0.0,0.0,,,0.0,0.0,,,
2577,330085.0,6454072,2020,HOUSING AND COMMUNITY INVESTMENT DEPARTMENT,SATWIC INC,2020-02-04T00:00:00.000,4819.5,,2921445.0,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,RENT STABILIZATION TRUST,440,CONTRACT PROGRAMMING,43R900,EFT26200000007835,SUPPLIES & OTHER SERVICES,8,2020-08 (FEB),2020-03,2,"FEBRUARY,2020",FEBRUARY,FMS,,43.0,VC0000029783,91105,EFT,PAID,PRC4320440430094,2020-01-15T00:00:00.000,1,9,SC43CO19130642M,ENCUMBER FY 19,KC;  J. RODRIGUEZ W/E 12/07-12/31/2019 SUPPORT WEB-BASED,,,,,USD,,VC0000029783-Satwic Inc,TECHNOLOGY SUPPORT,,,0.0,2020-02-20T00:00:00.000,1.0,,CITY,0.0,0.0,,,0.0,0.0,,,
2578,330086.0,6454071,2020,HOUSING AND COMMUNITY INVESTMENT DEPARTMENT,SATWIC INC,2020-02-04T00:00:00.000,4485.6,,2921445.0,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,RENT STABILIZATION TRUST,440,CONTRACT PROGRAMMING,43R900,EFT26200000007835,SUPPLIES & OTHER SERVICES,8,2020-08 (FEB),2020-03,2,"FEBRUARY,2020",FEBRUARY,FMS,,43.0,VC0000029783,91105,EFT,PAID,PRC4320440430094,2020-01-15T00:00:00.000,1,10,SC43CO19130642M,ENCUMBER FY 19,KC; M. BHATLAPENUMARTI W/E 12/07-12/31/2019 SUPPORT  WEB-BASED,,,,,USD,,VC0000029783-Satwic Inc,TECHNOLOGY SUPPORT,,,0.0,2020-02-20T00:00:00.000,1.0,,CITY,0.0,0.0,,,0.0,0.0,,,
2579,330087.0,6454070,2020,HOUSING AND COMMUNITY INVESTMENT DEPARTMENT,SATWIC INC,2020-02-04T00:00:00.000,3696.14,,2921445.0,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,RENT STABILIZATION TRUST,440,CONTRACT PROGRAMMING,43R900,EFT26200000007835,SUPPLIES & OTHER SERVICES,8,2020-08 (FEB),2020-03,2,"FEBRUARY,2020",FEBRUARY,FMS,,43.0,VC0000029783,91105,EFT,PAID,PRC4320440430094,2020-01-15T00:00:00.000,1,6,SC43CO19130642M,ENCUMBER FY 19,KC; C. JURKUS W/E 12/07-12/31/2019 HR. ADMIN,,,,,USD,,VC0000029783-Satwic Inc,TECHNOLOGY SUPPORT,,,0.0,2020-02-20T00:00:00.000,1.0,,CITY,0.0,0.0,,,0.0,0.0,,,
2580,330088.0,6454069,2020,HOUSING AND COMMUNITY INVESTMENT DEPARTMENT,SATWIC INC,2020-02-04T00:00:00.000,5107.76,,2921445.0,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,RENT STABILIZATION TRUST,440,CONTRACT PROGRAMMING,43R900,EFT26200000007835,SUPPLIES & OTHER SERVICES,8,2020-08 (FEB),2020-03,2,"FEBRUARY,2020",FEBRUARY,FMS,,43.0,VC0000029783,91105,EFT,PAID,PRC4320440430094,2020-01-15T00:00:00.000,1,7,SC43CO19130642M,ENCUMBER FY 19,KC; T. CHASTAIN W/E 12/07-12/31/2019 DOC MGMT,,,,,USD,,VC0000029783-Satwic Inc,TECHNOLOGY SUPPORT,,,0.0,2020-02-20T00:00:00.000,1.0,,CITY,0.0,0.0,,,0.0,0.0,,,
